name,contour_path,units,w,h,d,criss_cross,layer_final_geom,layer_derived_curves,layer_original_curves,layer_scaled_curve,layer_curve_bbox,layer_images,picture_path,img_w,img_h,min_x,min_z,max_x,max_z,left_margin,right_margin,top_margin,bottom_margin
258,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/258_silhouette_contour.svg,cm,12.9,12.9,2.6,FALSE,Item_258::Final_Geom,Item_258::Face_Curves,Item_258::Original_Curve,AutoCAD::Item_258::Scaled_Curve,AutoCAD::Item_258::Curve_Bbox,Item_258::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/258_silhouette.png,148,142,15,7,132,124,15,15,7,17
261,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/261_silhouette_contour.svg,cm,2.6,1.4,0.08,FALSE,Item_261::Final_Geom,Item_261::Face_Curves,Item_261::Original_Curve,AutoCAD::Item_261::Scaled_Curve,AutoCAD::Item_261::Curve_Bbox,Item_261::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/261_silhouette.png,131,103,19,26,108,76,19,22,26,26
262,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/262_silhouette_contour.svg,cm,1.3,1.8,0.2,FALSE,Item_262::Final_Geom,Item_262::Face_Curves,Item_262::Original_Curve,AutoCAD::Item_262::Scaled_Curve,AutoCAD::Item_262::Curve_Bbox,Item_262::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/262_silhouette.png,86,98,13,9,75,90,13,10,9,7
263,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/263_silhouette_contour.svg,cm,3.2,3.2,0.1,FALSE,Item_263::Final_Geom,Item_263::Face_Curves,Item_263::Original_Curve,AutoCAD::Item_263::Scaled_Curve,AutoCAD::Item_263::Curve_Bbox,Item_263::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/263_silhouette.png,92,80,5,6,83,72,5,8,6,7
264,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/264_silhouette_contour.svg,cm,2.2,2.2,0.6,FALSE,Item_264::Final_Geom,Item_264::Face_Curves,Item_264::Original_Curve,AutoCAD::Item_264::Scaled_Curve,AutoCAD::Item_264::Curve_Bbox,Item_264::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/264_silhouette.png,113,118,21,23,89,91,21,23,23,26
279,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/279_silhouette_contour.svg,,,,,,Item_279::Final_Geom,Item_279::Face_Curves,Item_279::Original_Curve,AutoCAD::Item_279::Scaled_Curve,AutoCAD::Item_279::Curve_Bbox,Item_279::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/279_silhouette.png,204,113,6,8,195,104,6,8,8,8
280,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/280_silhouette_contour.svg,,,,,,Item_280::Final_Geom,Item_280::Face_Curves,Item_280::Original_Curve,AutoCAD::Item_280::Scaled_Curve,AutoCAD::Item_280::Curve_Bbox,Item_280::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/280_silhouette.png,207,109,3,3,206,105,3,0,3,3
281,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/281_silhouette_contour.svg,,,,,,Item_281::Final_Geom,Item_281::Face_Curves,Item_281::Original_Curve,AutoCAD::Item_281::Scaled_Curve,AutoCAD::Item_281::Curve_Bbox,Item_281::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/281_silhouette.png,226,123,3,7,224,116,3,1,7,6
282,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/282_silhouette_contour.svg,,,,,,Item_282::Final_Geom,Item_282::Face_Curves,Item_282::Original_Curve,AutoCAD::Item_282::Scaled_Curve,AutoCAD::Item_282::Curve_Bbox,Item_282::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/282_silhouette.png,226,110,9,5,222,109,9,3,5,0
283,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/283_silhouette_contour.svg,,,,,,Item_283::Final_Geom,Item_283::Face_Curves,Item_283::Original_Curve,AutoCAD::Item_283::Scaled_Curve,AutoCAD::Item_283::Curve_Bbox,Item_283::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/283_silhouette.png,224,114,3,3,221,107,3,2,3,6
284,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/284_silhouette_contour.svg,,,,,,Item_284::Final_Geom,Item_284::Face_Curves,Item_284::Original_Curve,AutoCAD::Item_284::Scaled_Curve,AutoCAD::Item_284::Curve_Bbox,Item_284::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/284_silhouette.png,227,123,3,5,224,116,3,2,5,6
285,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/285_silhouette_contour.svg,,,,,,Item_285::Final_Geom,Item_285::Face_Curves,Item_285::Original_Curve,AutoCAD::Item_285::Scaled_Curve,AutoCAD::Item_285::Curve_Bbox,Item_285::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/285_silhouette.png,261,138,5,9,256,133,5,4,9,4
286,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/286_silhouette_contour.svg,,,,,,Item_286::Final_Geom,Item_286::Face_Curves,Item_286::Original_Curve,AutoCAD::Item_286::Scaled_Curve,AutoCAD::Item_286::Curve_Bbox,Item_286::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/286_silhouette.png,269,147,9,13,267,140,9,1,13,6
49,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/49_silhouette_contour.svg,cm,15,102,15,TRUE,Item_49::Final_Geom,Item_49::Face_Curves,Item_49::Original_Curve,AutoCAD::Item_49::Scaled_Curve,AutoCAD::Item_49::Curve_Bbox,Item_49::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/49_silhouette.png,469,404,12,19,415,361,12,53,19,42
50,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/50_silhouette_contour.svg,cm,104,75,104,TRUE,Item_50::Final_Geom,Item_50::Face_Curves,Item_50::Original_Curve,AutoCAD::Item_50::Scaled_Curve,AutoCAD::Item_50::Curve_Bbox,Item_50::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/50_silhouette.png,790,789,68,202,655,717,68,134,202,71
51,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/51_silhouette_contour.svg,cm,7,75,7,TRUE,Item_51::Final_Geom,Item_51::Face_Curves,Item_51::Original_Curve,AutoCAD::Item_51::Scaled_Curve,AutoCAD::Item_51::Curve_Bbox,Item_51::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/51_silhouette.png,789,816,110,171,610,753,110,178,171,62
52,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/52_silhouette_contour.svg,cm,33,29,45,FALSE,Item_52::Final_Geom,Item_52::Face_Curves,Item_52::Original_Curve,AutoCAD::Item_52::Scaled_Curve,AutoCAD::Item_52::Curve_Bbox,Item_52::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/52_silhouette.png,321,346,16,18,307,333,16,13,18,12
53,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/53_silhouette_contour.svg,cm,33,29,45,FALSE,Item_53::Final_Geom,Item_53::Face_Curves,Item_53::Original_Curve,AutoCAD::Item_53::Scaled_Curve,AutoCAD::Item_53::Curve_Bbox,Item_53::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/53_silhouette.png,450,369,20,32,391,358,20,58,32,10
54,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/54_silhouette_contour.svg,cm,15,5,5,FALSE,Item_54::Final_Geom,Item_54::Face_Curves,Item_54::Original_Curve,AutoCAD::Item_54::Scaled_Curve,AutoCAD::Item_54::Curve_Bbox,Item_54::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/54_silhouette.png,461,320,47,41,389,302,47,71,41,17
55,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/55_silhouette_contour.svg,cm,11.4,11.4,11.4,TRUE,Item_55::Final_Geom,Item_55::Face_Curves,Item_55::Original_Curve,AutoCAD::Item_55::Scaled_Curve,AutoCAD::Item_55::Curve_Bbox,Item_55::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/55_silhouette.png,4000,3211,560,687,3411,2674,560,588,687,536
56,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/56_silhouette_contour.svg,cm,2.2,2.2,0.5,FALSE,Item_56::Final_Geom,Item_56::Face_Curves,Item_56::Original_Curve,AutoCAD::Item_56::Scaled_Curve,AutoCAD::Item_56::Curve_Bbox,Item_56::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/56_silhouette.png,4000,3403,1184,919,2569,2303,1184,1430,919,1099
57,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/57_silhouette_contour.svg,cm,12.5,7.6,10.7,TRUE,Item_57::Final_Geom,Item_57::Face_Curves,Item_57::Original_Curve,AutoCAD::Item_57::Scaled_Curve,AutoCAD::Item_57::Curve_Bbox,Item_57::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/57_silhouette.png,3516,2965,477,678,2841,2486,477,674,678,478
58,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/58_silhouette_contour.svg,cm,44.5,2.9,1.3,FALSE,Item_58::Final_Geom,Item_58::Face_Curves,Item_58::Original_Curve,AutoCAD::Item_58::Scaled_Curve,AutoCAD::Item_58::Curve_Bbox,Item_58::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/58_silhouette.png,4752,1055,232,247,4513,829,232,238,247,225
59,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/59_silhouette_contour.svg,cm,7,15,7,TRUE,Item_59::Final_Geom,Item_59::Face_Curves,Item_59::Original_Curve,AutoCAD::Item_59::Scaled_Curve,AutoCAD::Item_59::Curve_Bbox,Item_59::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/59_silhouette.png,2807,2043,182,241,2654,1349,182,152,241,693
60,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/60_silhouette_contour.svg,cm,16.8,17.8,16.8,TRUE,Item_60::Final_Geom,Item_60::Face_Curves,Item_60::Original_Curve,AutoCAD::Item_60::Scaled_Curve,AutoCAD::Item_60::Curve_Bbox,Item_60::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/60_silhouette.png,3432,3414,399,0,3065,3078,399,366,0,335
61,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/61_silhouette_contour.svg,,,,,,Item_61::Final_Geom,Item_61::Face_Curves,Item_61::Original_Curve,AutoCAD::Item_61::Scaled_Curve,AutoCAD::Item_61::Curve_Bbox,Item_61::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/Combined/61_silhouette.png,3143,3757,0,284,3142,3560,0,0,284,196
65,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/65_silhouette_contour.svg,cm,2.6,4,1.7,FALSE,Item_65::Final_Geom,Item_65::Face_Curves,Item_65::Original_Curve,AutoCAD::Item_65::Scaled_Curve,AutoCAD::Item_65::Curve_Bbox,Item_65::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/65_silhouette.png,936,696,293,53,644,596,293,291,53,99
66,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/66_silhouette_contour.svg,cm,2.5,1.5,2.5,FALSE,Item_66::Final_Geom,Item_66::Face_Curves,Item_66::Original_Curve,AutoCAD::Item_66::Scaled_Curve,AutoCAD::Item_66::Curve_Bbox,Item_66::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/66_silhouette.png,850,1256,76,152,797,1246,76,52,152,9
67,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/67_silhouette_contour.svg,cm,3,2,3,FALSE,Item_67::Final_Geom,Item_67::Face_Curves,Item_67::Original_Curve,AutoCAD::Item_67::Scaled_Curve,AutoCAD::Item_67::Curve_Bbox,Item_67::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/67_silhouette.png,398,380,107,69,338,330,107,59,69,49
68,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/68_silhouette_contour.svg,cm,4,2,4,FALSE,Item_68::Final_Geom,Item_68::Face_Curves,Item_68::Original_Curve,AutoCAD::Item_68::Scaled_Curve,AutoCAD::Item_68::Curve_Bbox,Item_68::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/68_silhouette.png,433,366,52,22,357,322,52,75,22,43
69,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/69_silhouette_contour.svg,cm,3.2,3.4,0.5,FALSE,Item_69::Final_Geom,Item_69::Face_Curves,Item_69::Original_Curve,AutoCAD::Item_69::Scaled_Curve,AutoCAD::Item_69::Curve_Bbox,Item_69::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/69_silhouette.png,440,396,92,68,369,361,92,70,68,34
70,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/70_silhouette_contour.svg,cm,67,5,11,FALSE,Item_70::Final_Geom,Item_70::Face_Curves,Item_70::Original_Curve,AutoCAD::Item_70::Scaled_Curve,AutoCAD::Item_70::Curve_Bbox,Item_70::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/70_silhouette.png,607,287,0,0,606,284,0,0,0,2
71,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/71_silhouette_contour.svg,cm,2.7,2.7,0.1,FALSE,Item_71::Final_Geom,Item_71::Face_Curves,Item_71::Original_Curve,AutoCAD::Item_71::Scaled_Curve,AutoCAD::Item_71::Curve_Bbox,Item_71::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/71_silhouette.png,118,124,19,20,98,99,19,19,20,24
72,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/72_silhouette_contour.svg,cm,2.9,2.9,2.9,FALSE,Item_72::Final_Geom,Item_72::Face_Curves,Item_72::Original_Curve,AutoCAD::Item_72::Scaled_Curve,AutoCAD::Item_72::Curve_Bbox,Item_72::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/72_silhouette.png,106,106,13,11,91,95,13,14,11,10
74,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/74_silhouette_contour.svg,cm,24.4,24.4,3.2,FALSE,Item_74::Final_Geom,Item_74::Face_Curves,Item_74::Original_Curve,AutoCAD::Item_74::Scaled_Curve,AutoCAD::Item_74::Curve_Bbox,Item_74::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/74_silhouette.png,7807,7807,706,632,7059,6964,706,747,632,842
75,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/75_silhouette_contour.svg,cm,424,28.1,10.2,FALSE,Item_75::Final_Geom,Item_75::Face_Curves,Item_75::Original_Curve,AutoCAD::Item_75::Scaled_Curve,AutoCAD::Item_75::Curve_Bbox,Item_75::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/75_silhouette.png,606,369,5,116,595,150,5,10,116,218
76,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/76_silhouette_contour.svg,cm,9.3,11.9,3,FALSE,Item_76::Final_Geom,Item_76::Face_Curves,Item_76::Original_Curve,AutoCAD::Item_76::Scaled_Curve,AutoCAD::Item_76::Curve_Bbox,Item_76::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/76_silhouette.png,2000,3000,397,628,1686,2266,397,313,628,733
77,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg Contours/77_silhouette_contour.svg,cm,10,11.9,3.9,FALSE,Item_77::Final_Geom,Item_77::Face_Curves,Item_77::Original_Curve,AutoCAD::Item_77::Scaled_Curve,AutoCAD::Item_77::Curve_Bbox,Item_77::Images,/Users/polinastepanova/Desktop/Work_2025-2026/LGA_Work/JM6/Silhouettes/Bloomberg Modified/Bloomberg SIlhouettes/3D Silhouettes/77_silhouette.png,2000,3000,400,791,1598,2198,400,401,791,801
